config_name,n_samples,d_dim,dgp_num,n_runs,nonlinearity,interaction,sparse_k,skewness,heterogeneous,true_effect,true_theta,noise_std,bias,rmse,variance,coverage_rate,rejection_rate,mean_estimate,rho,s1,a0,a1,b0,b1
hete_0.15,400,100,2,100,0.0,0.0,0,0.3,0.15,1.0,1.000738732111769,1.0,-0.0084685334286662,0.0503323240824848,0.0026332399067735,0.96,0.04,0.9922701986831024,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,100,2,100,0.0,0.0,0,0.3,0.3,1.0,1.00145106666101,1.0,-0.0118019517739181,0.0534259963642757,0.0032395657599322,0.97,0.03,0.989649114887092,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,100,2,100,0.0,0.0,0,0.3,0.5,1.0,1.002934569199115,1.0,-0.0122073222886023,0.0605939783995589,0.0048710954360906,0.98,0.02,0.9907272469105128,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0045874487289412,0.0256960894856662,0.0006392443290147,0.97,0.03,0.9954125512710588,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0099897996547497,0.0486835916793083,0.0022702960016555,0.98,0.02,0.9900102003452504,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0118257948596036,0.0941043712723078,0.0087157832684949,0.97,0.03,0.9881742051403964,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0051334248005509,0.0915874250687059,0.0083619043805329,0.96,0.04,0.9948665751994492,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0109992824362994,0.0487414561897568,0.0022547453373844,0.97,0.03,0.9890007175637006,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.008012989448758,0.0284845996360791,0.0007471644165218,0.93,0.07,0.991987010551242,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.005133964101376,0.0526260942263024,0.0027431482061214,0.96,0.04,0.994866035898624,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0127201797288979,0.0517337949881072,0.002514582571536,0.94,0.06,0.9872798202711022,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0120471620613129,0.052939314031657,0.0026574368564108,0.95,0.05,0.987952837938687,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0060162574908576,0.2389813957057456,0.0570759121392698,0.93,0.07,0.9939837425091426,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0792706739943258,0.2377813757138819,0.0502561428808716,0.94,0.06,0.9207293260056744,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0042937613413336,0.0259043793429975,0.0006526004826895,0.92,0.08,0.9957062386586664,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0147565811345665,0.0519313883143896,0.0024791124054788,0.97,0.03,0.9852434188654334,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,100,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0020352137251565,1.0,-0.0202187560430959,0.0556641382329688,0.0026669698424593,0.96,0.04,0.9818164576820604,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,100,3,100,0.0,0.5,0,0.3,0.0,1.0,1.004428494533741,1.0,-0.0308935575569156,0.0717844919732796,0.0044344975782852,0.97,0.03,0.9735349369768254,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,100,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0080444263379773,1.0,-0.0340891647936814,0.1067571830899959,0.0117419172046589,0.99,0.01,0.9739552615442958,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,100,3,100,0.0,0.0,0,0.3,0.15,1.0,1.001245322651876,1.0,-0.0176603322113978,0.0529029706964176,0.0024162698426022,0.96,0.04,0.9835849904404784,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,100,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0025788341088264,1.0,-0.0226504210105962,0.0586271050942636,0.0028911932437281,0.95,0.05,0.9799284130982302,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,100,3,100,0.0,0.0,0,0.3,0.5,1.0,1.004271280627196,1.0,-0.0304401950418582,0.0719300438132808,0.0044143207817448,0.97,0.03,0.9738310855853378,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.014779554769639,0.051825566737449,0.002467454128469,0.97,0.03,0.9852204452303608,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0150797250129753,0.0517404515737378,0.0024496762225873,0.97,0.03,0.9849202749870248,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0152103012849426,0.0518722214857929,0.0024593740966924,0.97,0.03,0.9847896987150572,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0141167283854898,0.0519711829732259,0.0025017218393268,0.97,0.03,0.98588327161451,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0141574956428308,0.0519729880500866,0.0025007568039776,0.97,0.03,0.9858425043571692,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0144939650539292,0.0525402789293925,0.0025504058869938,0.96,0.04,0.9855060349460708,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0149920124451281,0.0527787425384953,0.0025608352267899,0.96,0.04,0.985007987554872,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0155723006307361,0.0529990228166625,0.002566399872587,0.96,0.04,0.984427699369264,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0147761186413109,0.0530431889667902,0.0025952462136645,0.96,0.04,0.9852238813586892,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0141973399650694,0.0528841779511503,0.0025951718154851,0.96,0.04,0.9858026600349308,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0148192382489275,0.05326244812994,0.002617278558516,0.96,0.04,0.9851807617510724,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,100,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0156925813310422,0.0543962575295332,0.0027126957243879,0.95,0.05,0.984307418668958,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0223093533587395,0.0641880340903812,0.0036223964731028,0.87,0.13,0.9776906466412604,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,20,2,100,0.0,0.25,0,0.3,0.0,1.0,0.9997191002684348,1.0,-0.021824767928287,0.065904355518876,0.004190840380833,0.92,0.08,0.9778943323401478,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,20,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9990229967885216,1.0,-0.0245049826019569,0.0744210438125643,0.0058397593660622,0.94,0.06,0.9745180141865646,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,20,2,100,0.0,1.0,0,0.3,0.0,1.0,0.9979139534055196,1.0,-0.01507953421701,0.1014675245244392,0.0128003897865741,0.98,0.02,0.9828344191885096,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,20,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9996985176600144,1.0,-0.0223295880334612,0.0633638054675467,0.0036833936247118,0.91,0.09,0.9773689296265528,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,20,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9992992491747874,1.0,-0.0254683270924824,0.0688742332477697,0.0045555386647493,0.92,0.08,0.973830922082305,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,20,2,100,0.0,0.0,0,0.3,0.5,1.0,0.9987895910142952,1.0,-0.0271767368440951,0.0762074284969031,0.0060670691220153,0.94,0.06,0.9716128541702002,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0124164072907698,0.0312561226344549,0.0008227780321298,0.92,0.08,0.9875835927092302,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0219263823634511,0.0618393635238875,0.0033433406374912,0.9,0.1,0.9780736176365488,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0341995072501199,0.1108316468675763,0.0111140476512281,0.91,0.09,0.96580049274988,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0355156946310571,0.1102100607867689,0.0108848929334968,0.92,0.08,0.9644843053689428,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0207303359273258,0.0596710057598336,0.0031308821007303,0.91,0.09,0.9792696640726742,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0118060039833632,0.0301271856651583,0.0007682655860477,0.89,0.11,0.9881939960166366,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0180171576324199,0.0619893730539299,0.0035180644024678,0.9,0.1,0.9819828423675802,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0191046294549015,0.0585827781012196,0.0030669550234476,0.93,0.07,0.9808953705450986,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.023278700280765,0.0631053996800121,0.0034403935820123,0.88,0.12,0.9767212997192348,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0582601026154921,0.2795464085728993,0.0747519549892387,0.92,0.08,0.9417398973845078,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.1079186315965454,0.2958047210868059,0.0758540019715721,0.9,0.1,0.8920813684034544,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,20,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0094356578885621,0.0305790320925149,0.000846045563925,0.91,0.09,0.990564342111438,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.004039156359176,0.0540681228768823,0.0029070471273357,0.92,0.08,0.9959608436408238,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,20,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0021732169566926,1.0,-0.0092679991091741,0.0594822397122378,0.0036632075464316,0.94,0.06,0.9929052178475184,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,20,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0043124188743633,1.0,-0.0131160519554805,0.0724428462921172,0.0058315545993713,0.93,0.07,0.9911963669188826,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,20,3,100,0.0,1.0,0,0.3,0.0,1.0,1.0073670048379268,1.0,-0.0116627807447699,0.1022143128399176,0.0127311787921451,0.97,0.03,0.9957042240931568,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,20,3,100,0.0,0.0,0,0.3,0.15,1.0,1.0013537412013729,1.0,-0.0066715321285829,0.0563239823301233,0.0032500219756363,0.92,0.08,0.9946822090727896,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,20,3,100,0.0,0.0,0,0.3,0.3,1.0,1.0026549808992054,1.0,-0.0089100347823002,0.0618626554645741,0.0041566402519681,0.94,0.06,0.9937449461169048,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,20,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0044840451834307,1.0,-0.0126550248368698,0.0726441320048763,0.0061092529618499,0.93,0.07,0.9918290203465608,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0054642160065857,0.0547661046794693,0.0029694685651959,0.92,0.08,0.9945357839934144,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0050910461751947,0.0547470647181845,0.0029713223440991,0.92,0.08,0.9949089538248052,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0058995168007012,0.055273459581398,0.0030203510356146,0.92,0.08,0.9941004831992988,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0050648461184628,0.0547316213899056,0.0029698977137642,0.92,0.08,0.994935153881537,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0046320588732799,0.0545967690597385,0.0029593512223568,0.92,0.08,0.99536794112672,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0049998854392246,0.0545308544971127,0.0029486152377799,0.92,0.08,0.9950001145607752,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0066201236736208,0.0555690103911991,0.0030440888784031,0.91,0.09,0.993379876326379,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0075056611317049,0.0546047253089316,0.0029253410770398,0.92,0.08,0.9924943388682952,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0068206470766994,0.0549888630080125,0.002977253828369,0.92,0.08,0.9931793529233004,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0085378014613549,0.0528311879912512,0.0027182403707734,0.93,0.07,0.991462198538645,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.008728833557453,0.052873132899033,0.002719375647285,0.93,0.07,0.9912711664425466,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,20,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0090989396807839,0.0530475567368925,0.0027312525724392,0.93,0.07,0.990901060319216,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0082763685166487,0.0543437567932066,0.0028847456265758,0.92,0.08,0.9917236314833514,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,5,2,100,0.0,0.25,0,0.3,0.0,1.0,1.0011017142813212,1.0,-0.006070948300713,0.0574956437874921,0.0034591851262865,0.95,0.05,0.995030765980608,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,5,2,100,0.0,0.5,0,0.3,0.0,1.0,1.0017357036752137,1.0,-0.0030354634806793,0.0701733254919889,0.0060266785837627,0.94,0.06,0.9987002401945348,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,2,100,0.0,1.0,0,0.3,0.0,1.0,1.0043127692616174,1.0,0.0085557003140487,0.1025653574140483,0.0151283560729727,0.96,0.04,1.012868469575666,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,2,100,0.0,0.0,0,0.3,0.15,1.0,1.0005773065843968,1.0,-0.0089730197089459,0.056277949229828,0.0031408425854425,0.94,0.06,0.9916042868754508,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,5,2,100,0.0,0.0,0,0.3,0.3,1.0,1.0014685149893143,1.0,-0.0087260878115071,0.0631683141848482,0.0041907568741035,0.93,0.07,0.9927424271778073,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,5,2,100,0.0,0.0,0,0.3,0.5,1.0,1.002397534560865,1.0,-0.0069459975792837,0.0728936176642906,0.0062773370888961,0.91,0.09,0.9954515369815812,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0066577171090176,0.0290891547695206,0.0008018537281014,0.91,0.09,0.9933422828909824,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0120780367789516,0.0549177970360356,0.0028700854588575,0.92,0.08,0.9879219632210484,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0150641960857042,0.1057220293981227,0.0109502174963489,0.93,0.07,0.9849358039142956,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0190440156086267,0.105929114234085,0.0108583027119162,0.91,0.09,0.9809559843913732,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0113755774858384,0.0555493950230636,0.002956331524292,0.92,0.08,0.9886244225141616,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0068092954291786,0.0301199370660674,0.000860844104622,0.94,0.06,0.9931907045708214,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0068706409732039,0.0560963097165644,0.003099590256434,0.94,0.06,0.993129359026796,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0086623510713844,0.0548170580023505,0.0029298735219491,0.92,0.08,0.9913376489286152,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0129606761305478,0.0569364186329242,0.0030737766409826,0.91,0.09,0.9870393238694524,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0184564661544694,0.2516933665434284,0.0630089096190535,0.94,0.06,0.9815435338455306,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.057923809431849,0.2472777828169529,0.0577911341757709,0.92,0.08,0.9420761905681512,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,5,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0033601316304104,0.0297274334287779,0.0008724298136887,0.94,0.06,0.9966398683695896,0.7,1.0,1.0,0.25,4.0,0.0
0_base,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0180620633374922,0.068665137324488,0.0043886629517832,0.88,0.12,0.9819379366625076,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,400,5,3,100,0.0,0.25,0,0.3,0.0,1.0,1.0015480802222398,1.0,-0.017705482461396,0.0740081888407113,0.0053270057675505,0.85,0.15,0.9838425977608438,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,400,5,3,100,0.0,0.5,0,0.3,0.0,1.0,1.0030595421804052,1.0,-0.0177072388269997,0.0843065009428298,0.007277157523785,0.89,0.11,0.9853523033534056,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,400,5,3,100,0.0,1.0,0,0.3,0.0,1.0,1.006025709732767,1.0,-0.0035052801754752,0.113247076986328,0.0148542073029976,0.95,0.05,1.0025204295572916,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,400,5,3,100,0.0,0.0,0,0.3,0.15,1.0,1.000995419736276,1.0,-0.017331012495759,0.0704075651979049,0.0047175860888441,0.83,0.17,0.9836644072405164,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,400,5,3,100,0.0,0.0,0,0.3,0.3,1.0,1.002101901964966,1.0,-0.0170581101726149,0.0758172802834842,0.0056497786863053,0.86,0.14,0.985043791792351,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,400,5,3,100,0.0,0.0,0,0.3,0.5,1.0,1.0035205617413008,1.0,-0.0180406249691712,0.0856239266545361,0.007502033451976,0.89,0.11,0.9854799367721296,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0195774187791056,0.0687811061200999,0.0043475652330519,0.88,0.12,0.9804225812208944,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0183778447980632,0.0682697697436568,0.0043230162814302,0.88,0.12,0.9816221552019369,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,-0.0205490093686317,0.0686811211924711,0.0042948346222227,0.87,0.13,0.9794509906313682,0.7,1.0,1.0,0.25,1.0,0.25
s1_0.5,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0199855066283284,0.0680833961738136,0.0042359283593694,0.87,0.13,0.9800144933716716,0.7,0.5,1.0,0.25,1.0,0.25
s1_1.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0211969599571698,0.0673750146067624,0.0040900814818355,0.87,0.13,0.97880304004283,0.7,1.0,1.0,0.25,1.0,0.25
s1_2.0,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0216784281267208,0.0676194947790237,0.004102441828125,0.87,0.13,0.9783215718732792,0.7,2.0,1.0,0.25,1.0,0.25
ind_nl_mD,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0216059431420038,0.0675801835571505,0.0041002644305626,0.87,0.13,0.978394056857996,0.7,1.0,0.0,2.0,1.0,0.25
ind_nl_mY,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0205186448844426,0.0689761511857764,0.0043366946445092,0.86,0.14,0.9794813551155572,0.7,1.0,1.0,0.25,2.0,0.0
ind_nl_both,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0195104079249844,0.0677403851021918,0.0042081037563939,0.87,0.13,0.9804895920750156,0.7,1.0,0.0,2.0,2.0,0.0
ind_skew_Dpos,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0174019649425751,0.0678897088247324,0.0043061841804443,0.87,0.13,0.9825980350574248,0.7,0.2,0.0,4.0,1.0,0.25
ind_skew_Dneg,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,-0.0177342507118691,0.068281902667976,0.0043479145836475,0.86,0.14,0.9822657492881304,0.7,0.2,0.0,-4.0,1.0,0.25
ind_skew_Y,400,5,3,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,-0.0158562048364763,0.0684619660251768,0.0044356215602161,0.86,0.14,0.9841437951635236,0.7,1.0,1.0,0.25,4.0,0.0
0_base,50,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0155362318812342,0.1656837413031938,0.0272097276311562,0.87,0.13,1.0155362318812342,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.25,50,100,2,100,0.0,0.25,0,0.3,0.0,1.0,0.997360814299066,1.0,0.0053868454875204,0.1735833167212359,0.0305519415905521,0.92,0.08,1.0027476597865863,0.7,1.0,1.0,0.25,1.0,0.25
inter_0.5,50,100,2,100,0.0,0.5,0,0.3,0.0,1.0,0.9927580386559796,1.0,-0.008306440425146,0.2118824421241104,0.047346059981956,0.96,0.04,0.9844515982308336,0.7,1.0,1.0,0.25,1.0,0.25
inter_1.0,50,100,2,100,0.0,1.0,0,0.3,0.0,1.0,0.986825409937854,1.0,-0.02488817527262,0.3064853188997661,0.1011917082356012,0.96,0.04,0.961937234665234,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.15,50,100,2,100,0.0,0.0,0,0.3,0.15,1.0,0.9976068490015442,1.0,0.0185217332536964,0.1652280451557407,0.0268363043571696,0.9,0.1,1.0161285822552406,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.3,50,100,2,100,0.0,0.0,0,0.3,0.3,1.0,0.9949860683429828,1.0,0.0104102705943268,0.1801851599427999,0.0327096947831673,0.93,0.07,1.0053963389373095,0.7,1.0,1.0,0.25,1.0,0.25
hete_0.5,50,100,2,100,0.0,0.0,0,0.3,0.5,1.0,0.9931053316094282,1.0,-0.0026910059400609,0.2079876893527378,0.0457675980736347,0.95,0.05,0.990414325669367,0.7,1.0,1.0,0.25,1.0,0.25
noise_0.5,50,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,0.5,0.0107132640055811,0.093128687482574,0.0085581784065736,0.86,0.14,1.0107132640055811,0.7,1.0,1.0,0.25,1.0,0.25
noise_1.0,50,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,1.0,0.0212504992654953,0.1644446504586787,0.0265904593454441,0.87,0.13,1.0212504992654954,0.7,1.0,1.0,0.25,1.0,0.25
noise_2.0,50,100,2,100,0.0,0.0,0,0.3,0.0,1.0,1.0,2.0,0.0572615545804653,0.3070597500899544,0.0910068044923336,0.88,0.12,1.0572615545804651,0.7,1.0,1.0,0.25,1.0,0.25
